2026-07-12T17:15:49Z	975	7	frontier04787	2048
2026-07-12T17:15:49Z	971	3	frontier04787	2048
2026-07-12T17:15:49Z	974	6	frontier04787	2048
2026-07-12T17:15:49Z	972	4	frontier04787	2048
2026-07-12T17:15:49Z	968	0	frontier04787	2048
2026-07-12T17:15:49Z	973	5	frontier04787	2048
2026-07-12T17:15:49Z	970	2	frontier04787	2048
2026-07-12T17:15:49Z	969	1	frontier04787	2048
2026-07-12T17:15:51Z	596	4	frontier03567	2048
2026-07-12T17:15:51Z	597	5	frontier03567	2048
2026-07-12T17:15:51Z	593	1	frontier03567	2048
2026-07-12T17:15:51Z	598	6	frontier03567	2048
2026-07-12T17:15:51Z	592	0	frontier03567	2048
2026-07-12T17:15:51Z	595	3	frontier03567	2048
2026-07-12T17:15:51Z	599	7	frontier03567	2048
2026-07-12T17:15:51Z	594	2	frontier03567	2048
2026-07-12T17:15:51Z	331	3	frontier01973	2048
2026-07-12T17:15:51Z	332	4	frontier01973	2048
2026-07-12T17:15:51Z	330	2	frontier01973	2048
2026-07-12T17:15:51Z	333	5	frontier01973	2048
2026-07-12T17:15:51Z	329	1	frontier01973	2048
2026-07-12T17:15:51Z	334	6	frontier01973	2048
2026-07-12T17:15:52Z	1672	0	frontier07719	2048
2026-07-12T17:15:52Z	1677	5	frontier07719	2048
2026-07-12T17:15:52Z	328	0	frontier01973	2048
2026-07-12T17:15:52Z	335	7	frontier01973	2048
2026-07-12T17:15:52Z	1678	6	frontier07719	2048
2026-07-12T17:15:52Z	1673	1	frontier07719	2048
2026-07-12T17:15:52Z	1679	7	frontier07719	2048
2026-07-12T17:15:52Z	80	0	frontier00259	2048
2026-07-12T17:15:52Z	81	1	frontier00259	2048
2026-07-12T17:15:52Z	86	6	frontier00259	2048
2026-07-12T17:15:52Z	84	4	frontier00259	2048
2026-07-12T17:15:52Z	82	2	frontier00259	2048
2026-07-12T17:15:52Z	83	3	frontier00259	2048
2026-07-12T17:15:52Z	87	7	frontier00259	2048
2026-07-12T17:15:52Z	85	5	frontier00259	2048
2026-07-12T17:15:52Z	1674	2	frontier07719	2048
2026-07-12T17:15:52Z	1559	7	frontier07376	2048
2026-07-12T17:15:52Z	1557	5	frontier07376	2048
2026-07-12T17:15:52Z	1556	4	frontier07376	2048
2026-07-12T17:15:52Z	1675	3	frontier07719	2048
2026-07-12T17:15:52Z	1676	4	frontier07719	2048
2026-07-12T17:15:52Z	1554	2	frontier07376	2048
2026-07-12T17:15:52Z	1553	1	frontier07376	2048
2026-07-12T17:15:52Z	1555	3	frontier07376	2048
2026-07-12T17:15:52Z	1552	0	frontier07376	2048
2026-07-12T17:15:52Z	1558	6	frontier07376	2048
2026-07-12T17:15:52Z	1721	1	frontier07950	2048
2026-07-12T17:15:52Z	1720	0	frontier07950	2048
2026-07-12T17:15:52Z	1725	5	frontier07950	2048
2026-07-12T17:15:52Z	2024	0	frontier10150	2048
2026-07-12T17:15:52Z	2026	2	frontier10150	2048
2026-07-12T17:15:52Z	2030	6	frontier10150	2048
2026-07-12T17:15:52Z	2027	3	frontier10150	2048
2026-07-12T17:15:52Z	1722	2	frontier07950	2048
2026-07-12T17:15:52Z	2028	4	frontier10150	2048
2026-07-12T17:15:52Z	2029	5	frontier10150	2048
2026-07-12T17:15:52Z	2031	7	frontier10150	2048
2026-07-12T17:15:52Z	1726	6	frontier07950	2048
2026-07-12T17:15:52Z	2025	1	frontier10150	2048
2026-07-12T17:15:52Z	1727	7	frontier07950	2048
2026-07-12T17:15:52Z	1724	4	frontier07950	2048
2026-07-12T17:15:52Z	1723	3	frontier07950	2048
2026-07-12T17:15:53Z	1189	5	frontier05934	2048
2026-07-12T17:15:53Z	1191	7	frontier05934	2048
2026-07-12T17:15:53Z	1184	0	frontier05934	2048
2026-07-12T17:15:53Z	1186	2	frontier05934	2048
2026-07-12T17:15:53Z	1185	1	frontier05934	2048
2026-07-12T17:15:53Z	1188	4	frontier05934	2048
2026-07-12T17:15:53Z	1187	3	frontier05934	2048
2026-07-12T17:15:53Z	1190	6	frontier05934	2048
2026-07-12T17:15:53Z	127	7	frontier00541	2048
2026-07-12T17:15:53Z	121	1	frontier00541	2048
2026-07-12T17:15:53Z	126	6	frontier00541	2048
2026-07-12T17:15:53Z	2005	5	frontier09374	2048
2026-07-12T17:15:53Z	2003	3	frontier09374	2048
2026-07-12T17:15:53Z	2002	2	frontier09374	2048
2026-07-12T17:15:54Z	123	3	frontier00541	2048
2026-07-12T17:15:54Z	2001	1	frontier09374	2048
2026-07-12T17:15:54Z	122	2	frontier00541	2048
2026-07-12T17:15:54Z	120	0	frontier00541	2048
2026-07-12T17:15:54Z	124	4	frontier00541	2048
2026-07-12T17:15:54Z	2004	4	frontier09374	2048
2026-07-12T17:15:54Z	2007	7	frontier09374	2048
2026-07-12T17:15:54Z	2006	6	frontier09374	2048
2026-07-12T17:15:54Z	125	5	frontier00541	2048
2026-07-12T17:15:54Z	2000	0	frontier09374	2048
2026-07-12T17:15:54Z	181	5	frontier00777	2048
2026-07-12T17:15:54Z	180	4	frontier00777	2048
2026-07-12T17:15:54Z	830	6	frontier04338	2048
2026-07-12T17:15:54Z	831	7	frontier04338	2048
2026-07-12T17:15:54Z	826	2	frontier04338	2048
2026-07-12T17:15:54Z	825	1	frontier04338	2048
2026-07-12T17:15:54Z	176	0	frontier00777	2048
2026-07-12T17:15:54Z	179	3	frontier00777	2048
2026-07-12T17:15:54Z	177	1	frontier00777	2048
2026-07-12T17:15:54Z	824	0	frontier04338	2048
2026-07-12T17:15:54Z	829	5	frontier04338	2048
2026-07-12T17:15:54Z	827	3	frontier04338	2048
2026-07-12T17:15:54Z	182	6	frontier00777	2048
2026-07-12T17:15:54Z	828	4	frontier04338	2048
2026-07-12T17:15:54Z	178	2	frontier00777	2048
2026-07-12T17:15:54Z	183	7	frontier00777	2048
2026-07-12T17:15:54Z	1590	6	frontier07445	2048
2026-07-12T17:15:54Z	1586	2	frontier07445	2048
2026-07-12T17:15:54Z	1587	3	frontier07445	2048
2026-07-12T17:15:54Z	1584	0	frontier07445	2048
2026-07-12T17:15:54Z	1588	4	frontier07445	2048
2026-07-12T17:15:54Z	1591	7	frontier07445	2048
2026-07-12T17:15:54Z	1589	5	frontier07445	2048
2026-07-12T17:15:54Z	1585	1	frontier07445	2048
2026-07-12T17:15:54Z	1504	0	frontier07197	2048
2026-07-12T17:15:54Z	1509	5	frontier07197	2048
2026-07-12T17:15:54Z	1508	4	frontier07197	2048
2026-07-12T17:15:54Z	1505	1	frontier07197	2048
2026-07-12T17:15:54Z	1510	6	frontier07197	2048
2026-07-12T17:15:54Z	1506	2	frontier07197	2048
2026-07-12T17:15:54Z	1507	3	frontier07197	2048
2026-07-12T17:15:54Z	1511	7	frontier07197	2048
2026-07-12T17:15:54Z	1311	7	frontier06410	2048
2026-07-12T17:15:54Z	1310	6	frontier06410	2048
2026-07-12T17:15:55Z	1309	5	frontier06410	2048
2026-07-12T17:15:55Z	1304	0	frontier06410	2048
2026-07-12T17:15:55Z	1307	3	frontier06410	2048
2026-07-12T17:15:55Z	1305	1	frontier06410	2048
2026-07-12T17:15:55Z	1306	2	frontier06410	2048
2026-07-12T17:15:55Z	1308	4	frontier06410	2048
2026-07-12T17:15:55Z	70	6	frontier00133	2048
2026-07-12T17:15:55Z	65	1	frontier00133	2048
2026-07-12T17:15:55Z	67	3	frontier00133	2048
2026-07-12T17:15:55Z	71	7	frontier00133	2048
2026-07-12T17:15:55Z	66	2	frontier00133	2048
2026-07-12T17:15:55Z	68	4	frontier00133	2048
2026-07-12T17:15:55Z	64	0	frontier00133	2048
2026-07-12T17:15:55Z	69	5	frontier00133	2048
2026-07-12T17:15:55Z	776	0	frontier04116	2048
2026-07-12T17:15:55Z	782	6	frontier04116	2048
2026-07-12T17:15:55Z	783	7	frontier04116	2048
2026-07-12T17:15:56Z	777	1	frontier04116	2048
2026-07-12T17:15:56Z	778	2	frontier04116	2048
2026-07-12T17:15:56Z	781	5	frontier04116	2048
2026-07-12T17:15:56Z	779	3	frontier04116	2048
2026-07-12T17:15:56Z	780	4	frontier04116	2048
2026-07-12T17:15:56Z	1874	2	frontier08605	2048
2026-07-12T17:15:56Z	1872	0	frontier08605	2048
2026-07-12T17:15:56Z	1876	4	frontier08605	2048
2026-07-12T17:15:56Z	1873	1	frontier08605	2048
2026-07-12T17:15:56Z	1879	7	frontier08605	2048
2026-07-12T17:15:56Z	1877	5	frontier08605	2048
2026-07-12T17:15:56Z	1878	6	frontier08605	2048
2026-07-12T17:15:56Z	1875	3	frontier08605	2048
2026-07-12T17:15:57Z	1522	2	frontier07234	2048
2026-07-12T17:15:57Z	1521	1	frontier07234	2048
2026-07-12T17:15:57Z	1527	7	frontier07234	2048
2026-07-12T17:15:57Z	1520	0	frontier07234	2048
2026-07-12T17:15:57Z	1523	3	frontier07234	2048
2026-07-12T17:15:57Z	1525	5	frontier07234	2048
2026-07-12T17:15:57Z	1524	4	frontier07234	2048
2026-07-12T17:15:57Z	1526	6	frontier07234	2048
2026-07-12T17:15:57Z	1582	6	frontier07427	2048
2026-07-12T17:15:57Z	1578	2	frontier07427	2048
2026-07-12T17:15:57Z	1581	5	frontier07427	2048
2026-07-12T17:15:57Z	1579	3	frontier07427	2048
2026-07-12T17:15:57Z	1580	4	frontier07427	2048
2026-07-12T17:15:57Z	1583	7	frontier07427	2048
2026-07-12T17:15:57Z	1577	1	frontier07427	2048
2026-07-12T17:15:57Z	1576	0	frontier07427	2048
2026-07-12T17:15:57Z	1456	0	frontier07043	2048
2026-07-12T17:15:57Z	1462	6	frontier07043	2048
2026-07-12T17:15:57Z	998	6	frontier04856	2048
2026-07-12T17:15:57Z	993	1	frontier04856	2048
2026-07-12T17:15:57Z	995	3	frontier04856	2048
2026-07-12T17:15:57Z	997	5	frontier04856	2048
2026-07-12T17:15:57Z	1463	7	frontier07043	2048
2026-07-12T17:15:57Z	1460	4	frontier07043	2048
2026-07-12T17:15:57Z	1457	1	frontier07043	2048
2026-07-12T17:15:58Z	994	2	frontier04856	2048
2026-07-12T17:15:58Z	999	7	frontier04856	2048
2026-07-12T17:15:58Z	996	4	frontier04856	2048
2026-07-12T17:15:58Z	1153	1	frontier05746	2048
2026-07-12T17:15:58Z	1157	5	frontier05746	2048
2026-07-12T17:15:58Z	1155	3	frontier05746	2048
2026-07-12T17:15:58Z	1159	7	frontier05746	2048
2026-07-12T17:15:58Z	992	0	frontier04856	2048
2026-07-12T17:15:58Z	1152	0	frontier05746	2048
2026-07-12T17:15:58Z	1458	2	frontier07043	2048
2026-07-12T17:15:58Z	1158	6	frontier05746	2048
2026-07-12T17:15:58Z	1154	2	frontier05746	2048
2026-07-12T17:15:58Z	1461	5	frontier07043	2048
2026-07-12T17:15:58Z	1459	3	frontier07043	2048
2026-07-12T17:15:58Z	1156	4	frontier05746	2048
2026-07-12T17:15:58Z	151	7	frontier00646	2048
2026-07-12T17:15:58Z	147	3	frontier00646	2048
2026-07-12T17:15:58Z	145	1	frontier00646	2048
2026-07-12T17:15:58Z	148	4	frontier00646	2048
2026-07-12T17:15:58Z	149	5	frontier00646	2048
2026-07-12T17:15:58Z	146	2	frontier00646	2048
2026-07-12T17:15:58Z	1321	1	frontier06536	2048
2026-07-12T17:15:58Z	1323	3	frontier06536	2048
2026-07-12T17:15:58Z	1320	0	frontier06536	2048
2026-07-12T17:15:58Z	1327	7	frontier06536	2048
2026-07-12T17:15:58Z	506	2	frontier02989	2048
2026-07-12T17:15:58Z	508	4	frontier02989	2048
2026-07-12T17:15:58Z	505	1	frontier02989	2048
2026-07-12T17:15:58Z	509	5	frontier02989	2048
2026-07-12T17:15:58Z	1336	0	frontier06595	2048
2026-07-12T17:15:58Z	1339	3	frontier06595	2048
2026-07-12T17:15:58Z	150	6	frontier00646	2048
2026-07-12T17:15:58Z	510	6	frontier02989	2048
2026-07-12T17:15:58Z	1342	6	frontier06595	2048
2026-07-12T17:15:58Z	144	0	frontier00646	2048
2026-07-12T17:15:58Z	1325	5	frontier06536	2048
2026-07-12T17:15:58Z	1341	5	frontier06595	2048
2026-07-12T17:15:58Z	1224	0	frontier06032	2048
2026-07-12T17:15:58Z	1230	6	frontier06032	2048
2026-07-12T17:15:58Z	1338	2	frontier06595	2048
2026-07-12T17:15:58Z	1231	7	frontier06032	2048
2026-07-12T17:15:58Z	1337	1	frontier06595	2048
2026-07-12T17:15:58Z	1228	4	frontier06032	2048
2026-07-12T17:15:58Z	507	3	frontier02989	2048
2026-07-12T17:15:58Z	504	0	frontier02989	2048
2026-07-12T17:15:58Z	1343	7	frontier06595	2048
2026-07-12T17:15:58Z	1340	4	frontier06595	2048
2026-07-12T17:15:58Z	511	7	frontier02989	2048
2026-07-12T17:15:58Z	1227	3	frontier06032	2048
2026-07-12T17:15:58Z	1226	2	frontier06032	2048
2026-07-12T17:15:58Z	1229	5	frontier06032	2048
2026-07-12T17:15:58Z	1225	1	frontier06032	2048
2026-07-12T17:15:58Z	913	1	frontier04595	2048
2026-07-12T17:15:58Z	912	0	frontier04595	2048
2026-07-12T17:15:58Z	916	4	frontier04595	2048
2026-07-12T17:15:58Z	914	2	frontier04595	2048
2026-07-12T17:15:58Z	917	5	frontier04595	2048
2026-07-12T17:15:58Z	919	7	frontier04595	2048
2026-07-12T17:15:58Z	915	3	frontier04595	2048
2026-07-12T17:15:58Z	918	6	frontier04595	2048
2026-07-12T17:15:58Z	1324	4	frontier06536	2048
2026-07-12T17:15:58Z	1322	2	frontier06536	2048
2026-07-12T17:15:58Z	1326	6	frontier06536	2048
2026-07-12T17:15:58Z	1538	2	frontier07299	2048
2026-07-12T17:15:58Z	1542	6	frontier07299	2048
2026-07-12T17:15:58Z	1540	4	frontier07299	2048
2026-07-12T17:15:58Z	1537	1	frontier07299	2048
2026-07-12T17:15:58Z	1543	7	frontier07299	2048
2026-07-12T17:15:58Z	1536	0	frontier07299	2048
2026-07-12T17:15:58Z	1539	3	frontier07299	2048
2026-07-12T17:15:58Z	1541	5	frontier07299	2048
2026-07-12T17:15:59Z	1608	0	frontier07554	2048
2026-07-12T17:15:59Z	1609	1	frontier07554	2048
2026-07-12T17:15:59Z	1615	7	frontier07554	2048
2026-07-12T17:15:59Z	1613	5	frontier07554	2048
2026-07-12T17:15:59Z	1612	4	frontier07554	2048
2026-07-12T17:15:59Z	1614	6	frontier07554	2048
2026-07-12T17:15:59Z	1610	2	frontier07554	2048
2026-07-12T17:15:59Z	286	6	frontier01580	2048
2026-07-12T17:15:59Z	280	0	frontier01580	2048
2026-07-12T17:15:59Z	282	2	frontier01580	2048
2026-07-12T17:15:59Z	283	3	frontier01580	2048
2026-07-12T17:15:59Z	284	4	frontier01580	2048
2026-07-12T17:15:59Z	985	1	frontier04855	2048
2026-07-12T17:15:59Z	984	0	frontier04855	2048
2026-07-12T17:15:59Z	989	5	frontier04855	2048
2026-07-12T17:15:59Z	986	2	frontier04855	2048
2026-07-12T17:15:59Z	987	3	frontier04855	2048
2026-07-12T17:15:59Z	988	4	frontier04855	2048
2026-07-12T17:15:59Z	991	7	frontier04855	2048
2026-07-12T17:15:59Z	1611	3	frontier07554	2048
2026-07-12T17:15:59Z	287	7	frontier01580	2048
2026-07-12T17:15:59Z	285	5	frontier01580	2048
2026-07-12T17:15:59Z	990	6	frontier04855	2048
2026-07-12T17:15:59Z	281	1	frontier01580	2048
2026-07-12T17:15:59Z	1784	0	frontier08202	2048
2026-07-12T17:15:59Z	1787	3	frontier08202	2048
2026-07-12T17:15:59Z	1791	7	frontier08202	2048
2026-07-12T17:15:59Z	1789	5	frontier08202	2048
2026-07-12T17:15:59Z	1786	2	frontier08202	2048
2026-07-12T17:15:59Z	1785	1	frontier08202	2048
2026-07-12T17:15:59Z	1788	4	frontier08202	2048
2026-07-12T17:15:59Z	1790	6	frontier08202	2048
2026-07-12T17:15:59Z	1202	2	frontier05982	2048
2026-07-12T17:15:59Z	1203	3	frontier05982	2048
2026-07-12T17:15:59Z	1204	4	frontier05982	2048
2026-07-12T17:15:59Z	1200	0	frontier05982	2048
2026-07-12T17:15:59Z	1206	6	frontier05982	2048
2026-07-12T17:15:59Z	1207	7	frontier05982	2048
2026-07-12T17:15:59Z	1201	1	frontier05982	2048
2026-07-12T17:15:59Z	1205	5	frontier05982	2048
2026-07-12T17:15:59Z	1740	4	frontier07957	2048
2026-07-12T17:15:59Z	1742	6	frontier07957	2048
2026-07-12T17:15:59Z	1739	3	frontier07957	2048
2026-07-12T17:15:59Z	1741	5	frontier07957	2048
2026-07-12T17:15:59Z	1736	0	frontier07957	2048
2026-07-12T17:15:59Z	1738	2	frontier07957	2048
2026-07-12T17:15:59Z	1743	7	frontier07957	2048
2026-07-12T17:15:59Z	1737	1	frontier07957	2048
2026-07-12T17:15:59Z	409	1	frontier02432	2048
2026-07-12T17:15:59Z	410	2	frontier02432	2048
2026-07-12T17:15:59Z	413	5	frontier02432	2048
2026-07-12T17:15:59Z	414	6	frontier02432	2048
2026-07-12T17:15:59Z	411	3	frontier02432	2048
2026-07-12T17:15:59Z	408	0	frontier02432	2048
2026-07-12T17:15:59Z	415	7	frontier02432	2048
2026-07-12T17:15:59Z	412	4	frontier02432	2048
2026-07-12T17:16:00Z	741	5	frontier04011	2048
2026-07-12T17:16:00Z	739	3	frontier04011	2048
2026-07-12T17:16:00Z	740	4	frontier04011	2048
2026-07-12T17:16:00Z	742	6	frontier04011	2048
2026-07-12T17:16:00Z	1254	6	frontier06155	2048
2026-07-12T17:16:00Z	1250	2	frontier06155	2048
2026-07-12T17:16:00Z	1252	4	frontier06155	2048
2026-07-12T17:16:00Z	1248	0	frontier06155	2048
2026-07-12T17:16:00Z	1800	0	frontier08227	2048
2026-07-12T17:16:00Z	1807	7	frontier08227	2048
2026-07-12T17:16:00Z	1802	2	frontier08227	2048
2026-07-12T17:16:00Z	1805	5	frontier08227	2048
2026-07-12T17:16:00Z	1804	4	frontier08227	2048
2026-07-12T17:16:00Z	738	2	frontier04011	2048
2026-07-12T17:16:00Z	1803	3	frontier08227	2048
2026-07-12T17:16:00Z	1801	1	frontier08227	2048
2026-07-12T17:16:00Z	1806	6	frontier08227	2048
2026-07-12T17:16:00Z	737	1	frontier04011	2048
2026-07-12T17:16:00Z	1251	3	frontier06155	2048
2026-07-12T17:16:00Z	1255	7	frontier06155	2048
2026-07-12T17:16:00Z	736	0	frontier04011	2048
2026-07-12T17:16:00Z	1253	5	frontier06155	2048
2026-07-12T17:16:00Z	1249	1	frontier06155	2048
2026-07-12T17:16:00Z	743	7	frontier04011	2048
2026-07-12T17:16:00Z	1753	1	frontier08086	2048
2026-07-12T17:16:00Z	1759	7	frontier08086	2048
2026-07-12T17:16:00Z	1755	3	frontier08086	2048
2026-07-12T17:16:00Z	1756	4	frontier08086	2048
2026-07-12T17:16:00Z	1758	6	frontier08086	2048
2026-07-12T17:16:00Z	1757	5	frontier08086	2048
2026-07-12T17:16:00Z	1752	0	frontier08086	2048
2026-07-12T17:16:00Z	1754	2	frontier08086	2048
2026-07-12T17:16:00Z	445	5	frontier02604	2048
2026-07-12T17:16:00Z	443	3	frontier02604	2048
2026-07-12T17:16:00Z	440	0	frontier02604	2048
2026-07-12T17:16:00Z	447	7	frontier02604	2048
2026-07-12T17:16:00Z	446	6	frontier02604	2048
2026-07-12T17:16:00Z	444	4	frontier02604	2048
2026-07-12T17:16:00Z	442	2	frontier02604	2048
2026-07-12T17:16:00Z	441	1	frontier02604	2048
2026-07-12T17:16:00Z	1022	6	frontier04983	2048
2026-07-12T17:16:00Z	1020	4	frontier04983	2048
2026-07-12T17:16:00Z	1019	3	frontier04983	2048
2026-07-12T17:16:00Z	1016	0	frontier04983	2048
2026-07-12T17:16:00Z	1018	2	frontier04983	2048
2026-07-12T17:16:00Z	1021	5	frontier04983	2048
2026-07-12T17:16:00Z	1023	7	frontier04983	2048
2026-07-12T17:16:00Z	1017	1	frontier04983	2048
2026-07-12T17:16:00Z	622	6	frontier03612	2048
2026-07-12T17:16:00Z	620	4	frontier03612	2048
2026-07-12T17:16:00Z	623	7	frontier03612	2048
2026-07-12T17:16:00Z	616	0	frontier03612	2048
2026-07-12T17:16:00Z	393	1	frontier02333	2048
2026-07-12T17:16:00Z	392	0	frontier02333	2048
2026-07-12T17:16:00Z	395	3	frontier02333	2048
2026-07-12T17:16:00Z	396	4	frontier02333	2048
2026-07-12T17:16:00Z	399	7	frontier02333	2048
2026-07-12T17:16:00Z	397	5	frontier02333	2048
2026-07-12T17:16:00Z	346	2	frontier02011	2048
2026-07-12T17:16:00Z	350	6	frontier02011	2048
2026-07-12T17:16:00Z	344	0	frontier02011	2048
2026-07-12T17:16:00Z	349	5	frontier02011	2048
2026-07-12T17:16:00Z	347	3	frontier02011	2048
2026-07-12T17:16:00Z	345	1	frontier02011	2048
2026-07-12T17:16:00Z	398	6	frontier02333	2048
2026-07-12T17:16:00Z	618	2	frontier03612	2048
2026-07-12T17:16:00Z	351	7	frontier02011	2048
2026-07-12T17:16:00Z	348	4	frontier02011	2048
2026-07-12T17:16:00Z	394	2	frontier02333	2048
2026-07-12T17:16:00Z	619	3	frontier03612	2048
2026-07-12T17:16:00Z	617	1	frontier03612	2048
2026-07-12T17:16:00Z	621	5	frontier03612	2048
2026-07-12T17:16:01Z	1499	3	frontier07187	2048
2026-07-12T17:16:01Z	1502	6	frontier07187	2048
2026-07-12T17:16:01Z	1501	5	frontier07187	2048
2026-07-12T17:16:01Z	1503	7	frontier07187	2048
2026-07-12T17:16:01Z	1500	4	frontier07187	2048
2026-07-12T17:16:01Z	1498	2	frontier07187	2048
2026-07-12T17:16:01Z	2	2	frontier00006	2048
2026-07-12T17:16:01Z	1669	5	frontier07718	2048
2026-07-12T17:16:01Z	1668	4	frontier07718	2048
2026-07-12T17:16:01Z	1671	7	frontier07718	2048
2026-07-12T17:16:01Z	1665	1	frontier07718	2048
2026-07-12T17:16:01Z	1664	0	frontier07718	2048
2026-07-12T17:16:01Z	1666	2	frontier07718	2048
2026-07-12T17:16:01Z	1670	6	frontier07718	2048
2026-07-12T17:16:01Z	980	4	frontier04849	2048
2026-07-12T17:16:01Z	979	3	frontier04849	2048
2026-07-12T17:16:01Z	981	5	frontier04849	2048
2026-07-12T17:16:01Z	976	0	frontier04849	2048
2026-07-12T17:16:01Z	1496	0	frontier07187	2048
2026-07-12T17:16:01Z	1497	1	frontier07187	2048
2026-07-12T17:16:01Z	982	6	frontier04849	2048
2026-07-12T17:16:01Z	502	6	frontier02987	2048
2026-07-12T17:16:01Z	1667	3	frontier07718	2048
2026-07-12T17:16:01Z	496	0	frontier02987	2048
2026-07-12T17:16:01Z	498	2	frontier02987	2048
2026-07-12T17:16:01Z	501	5	frontier02987	2048
2026-07-12T17:16:01Z	497	1	frontier02987	2048
2026-07-12T17:16:01Z	978	2	frontier04849	2048
2026-07-12T17:16:01Z	977	1	frontier04849	2048
2026-07-12T17:16:01Z	983	7	frontier04849	2048
2026-07-12T17:16:01Z	500	4	frontier02987	2048
2026-07-12T17:16:01Z	1486	6	frontier07121	2048
2026-07-12T17:16:01Z	1484	4	frontier07121	2048
2026-07-12T17:16:01Z	1121	1	frontier05524	2048
2026-07-12T17:16:01Z	503	7	frontier02987	2048
2026-07-12T17:16:01Z	1485	5	frontier07121	2048
2026-07-12T17:16:01Z	1127	7	frontier05524	2048
2026-07-12T17:16:01Z	1126	6	frontier05524	2048
2026-07-12T17:16:01Z	1483	3	frontier07121	2048
2026-07-12T17:16:01Z	499	3	frontier02987	2048
2026-07-12T17:16:01Z	1481	1	frontier07121	2048
2026-07-12T17:16:01Z	1124	4	frontier05524	2048
